18.5,9.22,11.2630005,210,190.2,194.7,200.2,205.2,52.34,31.708832,39.92725
18.5,9.200000000000001,11.181001,210,190.2,194.7,200.2,205.4,52.32,31.580734,39.754616
18.52,9.200000000000001,11.2890005,210,190.2,194.7,200.2,205.4,52.34,31.84475,39.853264
18.48,9.200000000000001,11.193001,210.1,190.2,194.7,200.2,205.4,52.34,31.716309,39.79161
18.5,9.18,11.357,210,190.2,194.9,200.2,205.4,52.34,30.79586,39.877926
19.02,9.540000000000001,11.702001,209.9,190.2,194.9,199.8,204.8,51.800000000000004,44.85016,50.075527
18.98,9.5,11.443001,210.2,190.2,194.9,199.8,204.8,51.78,41.492767,49.939888
19,9.540000000000001,11.548,210.1,190.2,195.2,199.8,204.8,51.76,44.074745,50.038536
19.06,9.52,11.741,210,190.2,195.2,199.8,204.8,51.84,44.56646,50.13718
19.02,9.56,11.610001,210.2,190.2,195.2,199.9,204.8,51.800000000000004,45.014267,50.013874
19.06,9.64,11.518001,210.2,190.2,195.2,199.9,204.8,51.86,38.75702,49.97688
19.080000000000002,9.52,11.869,210.1,190.2,195.2,199.9,204.8,51.86,42.84424,50.013874
19.080000000000002,9.52,11.935,210,190.2,195.1,199.9,204.8,51.84,44.001083,50.038536
19.02,9.5,11.68,210.2,190.2,195.1,199.9,204.9,51.800000000000004,44.48248,50.050865
19.04,9.540000000000001,11.741,210.1,190.1,195.1,199.9,204.9,51.800000000000004,44.595737,49.97688
19.06,9.48,11.829,210,190.1,195.1,199.9,204.9,51.86,40.52475,49.939888
19.02,9.48,11.694,210.2,190.1,195.2,200.2,204.9,51.82,43.765945,49.82891
19.06,9.46,11.845,210.2,190,195.1,200.2,204.9,51.88,44.49997,49.92756
19,9.52,11.557,209.9,189.8,195.1,200.2,205.2,51.800000000000004,44.65889,49.84124
19.02,9.540000000000001,11.483001,210.2,189.9,195.1,200.2,205.2,51.76,31.755524,49.878235
19.080000000000002,9.52,12.017,210.1,189.9,195,200.2,205.2,51.86,42.40055,49.915226
19,9.56,11.525001,210,190.2,194.7,200.1,205.2,51.800000000000004,43.929996,49.80425
19.080000000000002,9.42,11.860001,209.9,190.2,194.9,200.2,205.2,51.9,44.749508,49.92756
19.02,9.52,11.553,210.2,190.2,195.2,200.1,205.2,51.82,44.87034,49.80425
19.04,9.44,11.601001,210.1,190.2,195.2,200.1,205.2,51.800000000000004,32.17312,49.853573
19.02,9.56,11.588,210,190.1,195.2,200.1,205.1,51.800000000000004,43.570404,49.92756
19.06,9.5,11.842001,210.2,190.1,195.2,200.1,205.1,51.84,44.374256,49.96455
19.04,9.5,11.614,210.1,190.2,195.2,200,205.1,51.800000000000004,44.63274,49.92756
19.080000000000002,9.5,11.967001,210,190.1,195.2,199.9,205.1,51.84,44.65025,49.97688
19.080000000000002,9.5,11.995001,209.9,190.1,195.2,199.8,205.1,51.88,40.858116,50.050865
19.02,9.56,11.715,210.2,190,195.1,199.8,205,51.78,43.720226,50.038536
19.080000000000002,9.46,11.931001,210,189.7,195.1,199.8,204.8,51.84,44.553127,50.149513
19.080000000000002,9.46,11.931001,209.9,189.7,195.1,199.8,204.8,51.84,44.53455,50.075527
19.06,9.56,11.835001,210,189.7,195.1,199.8,204.8,51.84,44.80648,50.161842
19.06,9.52,11.832001,210.2,189.9,195,199.8,204.8,51.86,31.350365,50.08786
19.080000000000002,9.5,11.952001,210,189.9,194.8,199.8,204.8,51.84,40.47779,50.075527
19.04,9.56,11.832001,209.9,189.9,194.9,199.9,204.8,51.84,43.74195,50.10019
19.04,9.46,11.827001,210.2,189.9,194.8,199.9,204.8,51.82,44.316235,50.050865
19.04,9.46,11.827001,210.1,189.9,194.8,199.9,204.8,51.82,44.51559,50.013874
19.06,9.58,11.682,210,190.2,194.9,199.9,204.8,51.84,44.875584,50.08786
19.080000000000002,9.58,11.895,210.2,190.2,194.8,199.9,204.9,51.86,30.315628,50.12485
19.06,9.48,11.918,210,190.2,194.9,199.9,204.9,51.84,41.955833,50.026203
19.02,9.540000000000001,11.64,210,190.2,194.9,199.9,204.9,51.800000000000004,43.937798,50.026203
19.02,9.540000000000001,11.64,210,190.2,194.9,199.9,204.9,51.800000000000004,44.465466,50.10019
19.1,9.44,11.6970005,210,190.2,195.2,200.2,204.9,51.88,44.848747,50.198837
19.080000000000002,9.46,11.897,210,190.2,195.2,200.2,204.9,51.9,39.61109,50.038536
19.04,9.52,11.674001,210,190.2,195.2,200.2,205.2,51.82,40.03208,49.865902
19.04,9.52,11.672001,210.1,190.2,195.2,200.2,205.2,51.84,43.74157,49.92756
19.04,9.52,11.609,210,190.2,195.2,200.2,205.2,51.800000000000004,44.55866,49.902897
19.080000000000002,9.5,11.918,210,190.2,195.2,200.2,205.2,51.88,44.82235,49.939888
19.06,9.540000000000001,11.693001,210,190.2,195.2,200.2,205.2,51.82,30.535183,49.890564
19.1,9.48,11.983001,210,190.2,195.2,200.2,205.2,51.88,42.089424,49.865902
19.06,9.52,11.904,210,190.2,195.2,200.2,205.2,51.84,43.71317,49.84124
19.04,9.56,11.584001,210.1,190.2,195.2,200.1,205.2,51.84,44.42892,49.865902
19.04,9.5,11.668,210.1,190,195.2,200.1,205.2,51.800000000000004,44.53266,49.81658
19.04,9.5,11.749001,210,189.9,195.1,200.1,205.2,51.800000000000004,44.83776,49.878235
19.080000000000002,9.44,12.008,210.1,189.9,195.1,200.1,205.2,51.86,40.08751,49.865902
19.04,9.5,11.656,210,189.9,195.1,200,205.2,51.82,43.68475,49.82891
19.04,9.52,11.773001,210.2,190.2,195,199.9,205.2,51.82,44.524994,49.939888
19.04,9.52,11.696,210.1,190.2,194.9,199.8,205.1,51.82,44.83967,49.939888
19.080000000000002,9.48,11.978001,210.2,190.2,194.8,199.8,205.1,51.86,37.20436,49.95222
19.06,9.52,11.801001,210,190.2,194.8,199.8,205.1,51.88,41.8631,50.013874
19.06,9.540000000000001,11.901001,210.1,190.2,194.8,199.9,205.1,51.84,43.695984,49.989212
19.04,9.48,11.821,210,190.2,194.8,199.9,205,51.84,44.70932,49.97688
19.02,9.5,11.622001,210,190.2,194.8,199.9,205,51.800000000000004,44.833088,49.95222
19.080000000000002,9.52,11.901001,210,190.2,194.8,199.9,204.8,51.88,31.82129,50.038536
19.06,9.540000000000001,11.854,210,190.2,194.9,199.9,204.8,51.84,41.03504,50.075527
19.080000000000002,9.44,12.004001,210.1,190.2,194.9,199.9,204.8,51.88,43.666534,50.12485
19.04,9.540000000000001,11.7630005,210,190.1,194.9,200.2,204.8,51.800000000000004,44.351482,50.050865
19.04,9.56,11.668,210,190,194.9,200.2,204.8,51.82,44.537964,50.00154
19.06,9.48,11.853001,210.1,189.9,194.9,200.2,204.8,51.82,44.63951,50.050865
19.080000000000002,9.540000000000001,11.964001,210.1,189.9,195.2,200.2,204.8,51.84,41.095886,50.08786
19.080000000000002,9.48,12.001,210,189.9,195.2,200.2,204.9,51.88,43.878708,50.050865
19.080000000000002,9.58,11.805,210,190.2,195.4,200.2,204.9,51.84,44.106388,50.075527
19.080000000000002,9.58,11.805,210.1,190.2,195.4,200.2,204.9,51.84,44.5092,50.038536
19.080000000000002,9.620000000000001,11.854,210.1,190.2,195.4,200.2,204.9,51.88,44.817085,50.075527
19.02,9.5,11.755,210,190.2,195.3,200.2,204.9,51.800000000000004,36.05053,49.915226
19.06,9.48,11.918,209.9,190.2,195.3,200.1,204.9,51.82,43.363342,49.915226
19.06,9.46,11.8220005,210.2,190.2,195.2,200.1,205.2,51.82,44.30708,49.939888
18.98,9.58,11.389001,209.9,190.2,195.1,200.1,205.2,51.74,44.84827,49.767258
19.1,9.46,12.079,209.9,190.1,195,200.1,205.2,51.86,41.668816,49.96455
19.06,9.46,11.9470005,210.2,190,194.8,200,205.2,51.82,40.530968,49.865902
19.080000000000002,9.5,11.965,210.1,189.6,194.6,199.8,205.2,51.88,43.674088,49.95222
19.080000000000002,9.5,11.899,210,189.6,194.6,199.8,205.2,51.84,43.950195,49.915226
19.080000000000002,9.5,12.024,210,189.6,194.6,199.8,205.2,51.84,44.54136,49.989212
19.04,9.46,11.830001,210,189.5,194.6,199.8,205.2,51.800000000000004,44.90406,50.063198
19.080000000000002,9.44,11.965,210,189.4,194.7,199.8,205.1,51.86,35.048485,50.075527
19.04,9.5,11.654,210,189.4,194.7,199.9,205.1,51.800000000000004,43.53401,49.890564
19.080000000000002,9.52,11.928,209.9,189.4,194.7,199.9,205.1,51.88,44.30502,50.063198
19.04,9.5,11.765,209.9,189.7,194.7,199.9,205.1,51.82,44.45816,49.989212
19.04,9.540000000000001,11.761001,210.2,189.7,194.9,199.9,205,51.82,44.81098,50.026203
19.1,9.46,12.021001,210.1,189.9,194.9,199.9,205,51.86,38.09021,50.075527
19.02,9.52,11.418,210.1,190.2,195.2,199.9,204.9,51.82,43.68143,49.989212
19.04,9.46,11.852,210,190.2,195.2,199.9,204.8,51.82,44.50718,50.013874
19,9.52,11.623,210.2,190.2,195.2,200.2,204.8,51.800000000000004,44.816017,49.939888
19.06,9.44,11.831,210.1,190.2,195.2,200.2,204.8,51.82,37.95456,50.12485
19.06,9.4,11.902,210,190.4,195.2,200.2,204.8,51.86,41.727905,50.038536
19.02,9.5,11.523001,210.2,190.4,195.2,200.2,204.9,51.78,43.73848,49.939888
19.02,9.5,11.523001,210.1,190.7,195.2,200.2,204.9,51.78,44.496098,50.10019
19.06,9.48,11.848001,210,190.7,195.2,200.2,204.9,51.84,44.909286,49.97688
19.04,9.52,11.717001,210.2,190.7,195.2,200.2,204.9,51.800000000000004,36.578445,49.915226
19.04,9.46,11.787001,210.1,190.7,195.2,200.2,204.9,51.82,43.416862,49.890564
19.04,9.42,11.7630005,210.2,190.7,195.2,200.2,204.9,51.82,44.385357,49.939888
19.04,9.5,11.837001,210.2,190.6,195.2,200.2,205.2,51.82,44.773483,49.902897
19.04,9.5,11.803,210,190.6,195.2,200.2,205.2,51.800000000000004,30.652466,49.939888
19.04,9.540000000000001,11.767,210,190.5,195.2,200.1,205.2,51.800000000000004,42.875633,49.92756
19.080000000000002,9.48,11.986001,210,190.2,195.2,200.1,205.2,51.86,44.054546,50.00154
19.080000000000002,9.48,11.986001,210,190.1,195.1,200.1,205.2,51.86,44.613533,49.80425
19.080000000000002,9.44,11.690001,210,190,195.1,200.1,205.2,51.84,44.884605,49.939888
19.02,9.46,11.648001,210,189.8,195.1,200,205.2,51.800000000000004,37.051888,49.82891
19.06,9.44,11.805,209.9,189.5,195,200,205.2,51.88,43.327827,49.96455
19,9.56,11.705001,210.2,189.7,195,200,205.2,51.800000000000004,44.37744,49.80425
19.12,9.48,12.019001,210.1,189.7,194.8,199.8,205.2,51.88,44.66194,49.95222
19.04,9.5,11.764001,210,189.9,194.8,199.8,205.2,51.82,44.835587,49.79192
19.04,9.42,11.786,210,189.9,194.8,199.8,205.1,51.82,40.19314,49.95222
19.02,9.52,11.687,209.9,189.9,194.9,199.8,205.1,51.800000000000004,43.800392,49.853573
19.080000000000002,9.46,11.900001,210.2,190.2,194.9,199.9,205.1,51.84,44.71567,49.97688
19.04,9.48,11.874001,210.1,190.2,194.8,199.9,205.1,51.82,44.72416,50.038536
19.06,9.42,11.959001,210,190.1,194.9,199.9,205.1,51.84,30.49881,50.063198
19.04,9.540000000000001,11.84,209.9,190.2,194.9,199.9,205,51.82,42.484818,49.96455
19.1,9.540000000000001,11.823001,210.2,190.2,194.9,199.9,204.8,51.88,44.047604,50.08786
19.06,9.5,11.854,210.1,190.1,195.2,199.9,204.8,51.84,44.529133,50.13718
19.02,9.540000000000001,11.728001,210,190.1,195.2,199.9,204.8,51.800000000000004,44.808903,50.00154
19.06,9.58,11.817,210.1,190.1,195.2,199.9,204.8,51.82,34.743042,50.10019
19.06,9.5,11.962001,210.1,190.1,195.2,199.9,204.8,51.84,19.53764,50.12485
19.080000000000002,9.52,11.944,210,190.2,195.1,200.2,204.8,51.86,43.994083,50.08786
19.06,9.540000000000001,11.999001,210.2,190.2,195.1,200.2,204.8,51.86,44.53991,50.10019
19.06,9.540000000000001,11.813001,210.1,190.1,195.1,200.2,204.8,51.84,44.77255,50.063198
19.1,9.44,12.132001,210,190.1,195.1,200.2,204.9,51.88,37.216797,50.08786
19.02,9.58,11.716001,210,190,195.1,200.2,204.9,51.78,42.540092,49.989212
19.1,9.48,12.019001,209.9,189.8,195.1,200.2,204.9,51.9,43.824577,50.08786
19.080000000000002,9.46,11.869,210.2,189.9,195.1,200.2,204.9,51.86,44.5047,50.013874
19.04,9.4,11.7960005,210.1,189.9,195,200.2,204.9,51.82,44.748325,49.915226
18.98,9.48,11.487,210,189.8,195,200.2,204.9,51.76,37.9142,49.779587
19.06,9.46,11.892,210.2,189.9,194.9,200.1,205.2,51.84,43.580208,49.97688
19.04,9.540000000000001,11.624001,210.2,189.9,194.9,200.1,205.2,51.800000000000004,44.39617,49.902897
19.080000000000002,9.52,11.905001,210,189.9,194.8,200.1,205.2,51.86,44.517326,50.00154
19.04,9.44,11.771001,210.2,189.9,194.9,200.1,205.2,51.800000000000004,42.553654,49.890564
